text,label
对呀，我真想希望他继续觉,0
小姐嗯，但是怎么怎么说呢，呃，他自己如果不愿意学，情绪不不提出来对吧，然后我就还拿钱，也没有送时，因为这个门学科，你知道吧这个内容是让我提供很多次，他不太重视他，如果真的能够重视起来的话，我相信他申诉能够提供多分的，它不会有证书的嗯,0
可能刚刚是14年，就,0
还是他不不喜欢吧，嗯，对对，而且现在的话，你跟他说没法，他失去这个真的11需要我希望您现在购买这个观念哦，您购改正过来，语法身份证系统过，它是与里面的基本上是在单词量尽快同步技术七语的话，它是基础吗，就属于大额，但就希望他尽快的话，一定要重视起来，好吧好的嗯，好的，嗯，就那行哦那那我跟那边再沟通一下，然后的话，呃，我个人老是尽快沟通一下哦，咱们就先那个邮箱继续做反应，如何？嗯，好的好嘞嗯好的，有什么情况的话，那么就只是微信找我就可以。好好谢谢了嗯，哎，没事是那您先忙好吧，那我也不卡号了哦，好好好，谢谢好拜拜,0
还是这样，那我想两不晓得，哎，你好，那我这边周一呢，就下周一啊，24号上午9.1刻呢，我们想到她那个联通话费,0
那您看您您您，您有没有时间，那您能看喂哎,0
哎，你好，我想是，是不是那个咱们因为您的业务了，上面证件的,0
支付环境哎哦啊啊嗯好的，好的好的好的好的，好的嗯嗯可是一直在等那个什么会员啊,0
对对对对对是等一下哦,0
您好，请问一下您是那个常州，同一个家长吗？,0
啊拜拜好嗯，还有这个未啊你,0
啊喂，你好，请问一下您是那个常州同学的家长吗？,0
啊，淘宝您好，我是那个找美伊的最新交易的，开通过老师我姓刘，你叫我刘老师,0
现在不方便接电,0
哦哈，因为我马上上扣了啊,0
哦，好的好的，好的，好的，那他让您麻烦好的再见,0
嗯，好好嗯啊,0
你好喂，你好是武昌嘛，嗯，对你好呢,0
啊，我是从第一个应该差，是在进行上开始用您的简历，这边现在电话和密码。,0
哦你说,0
嗯，您稍等亲工作就是就是刚，您给的是吧,0
就是这个啊，谢谢啊,0
我们是做那个互联网线上教育长霉，这一不准，还有没有,0
使用影像哦，我通过你们公司，点击吗？,0
嗯，对的，对,0
呃，具体是做哪一块的吗？,0
哦，这样子因为我看您的一个这种情况，我想一般情况找回专门,0
好不咯嗯呃，不好意思，您那里声音不是很清楚,0
我说，看了您的情况，想跟您介绍单独那个岗位，不知道您这边考不考虑,0
嗯，就是说是给学生上课嘛,0
哦，不是给时间上个是必须生比如说维护老师，您这,0
快点维护维护什么人le,0
哦10元,0
哦先生，您意思是说，嗯，这边，比如说我们是做仅上的交易吗，那孩子这边已经在我们这边报过扣了是吧，还大了，退了这一部分人是需要有人去维护去服务。,0
那就就是男人来做的对的。,0
那具体你们只能维护需要怎么维护呢，是经常给带上可以打电话，还是,0
打电话要跟他因为我是远程服务的，打电话，或者是网络视频，都可以，您要跟家长还是保持明细，比如说他在这边上够，如果说遇到问题要及时去帮他反馈处理以及说如果说看到他的一个情况，实际情况您需要调整需要调整的时候您去跟家跟我们这边老是做好一个沟通。,0
嗯，刚刚不好意思啊，不懂嗯不好意思，这个我就不考虑了,0
嗯，好的，谢谢您了，嗯那打扰了嗯，先生,0
不再来嗯,0
哎，你好，请问是理解妈妈是吗？,0
哦是的,0
哦，您好玉洁妈妈，我是想的一对一的香老师相信情，然后的话，呃，就是您在咱们这边注册预约的一些，这个初一的具体资金可吗，一直都没有上，然后这边打电话给您做一个回访。,0
哦，那个我现在不需要了，他那个写的上边的负责呗,0
哦，在上别的复杂吧，是吧，这边上的情况啊,0
嗯快信,0
还可以是吧,0
哦哦哦，那就行，那就行，好吧，那如果说有啥写着我的联系,0
啊，行好的好的哎哎，嗯，好的嗯，好再见嗯,0
喂，你好，是刘跃的家长是吗？,0
我就是留言啊，你好，请讲我今天去找了一个一的，叫王老师，我看这边之前有这们官网有申请过一些7分的数学课还记的吗？,0
啊，不记得了,0
知道啦，这个是你之前是你妈妈申请了是吧,0
哦，我不知道他们跟我说啊,0
哦，那行，那您这边联系你，帮他沟通一下吧，如果需要这个，如果需要补充的话，到时候再联系我们，再安排,0
哦，那好那,0
非常好，再见,0
您好，我这边是咱们一对一的课程功能，老是,0
应该是，哎呀，我现在,0
呃，好的，您大概几点钟方便,0
呃大概,0
诶，05左右吧嗯,0
好的行，那一点钟后，给您去电,0
好吧，嗯，好再见,0
喂喂喂，你好是全清，已通知的妈妈嘛啊，有什么事？那您现在没办法，对吧，嗯，你好，我是咱们这一的教务老师，我姓孟。嗯，是这样，就是说全体同学呢，在我们，咱们这边预约的一些事情，可咨询这个小学六年级的，由于最高付到这个，您知道么？不知道不知道现在还是那个扣具体哪一个我也不知道他说，他有跟您说,0
她咨询这个不行机构，还有什么事，你说嘛是这样的，那,0
我总不可能说把这些东西都跟孩子沟通，他是说他想替节课看先生，您这边是觉得他们什么时候让他接听一下啊喂可以啊，你不是这样的，是说他想跑这个名校，说要考两次，这个考试，最近是网上这样考立教在6月份，对吗？对所以他，想在这个考前的话，这个一个多月的时间内，然后，再重置一下，不知道驾照您这边是什么开通的那问你啊，你直接跟我说是付款了，就付款是网络开，我就开网络好吧，因为咱们嗯，咱们这边上课呢，收款,0
那转入，他应该自己有,0
他是有有账号的自己有账号进来，就要明儿没有，没有没有没有这一块，肯定要跟您先沟通啊，这个需要跟您先沟通的对，因为咱们这边上课呢，需要用到电脑和这个网络这一块儿，所以说需要孩子呢，在电脑上面操作这一块的话，不知道你放不放心啊啊，在电脑上面上课应该说一下，里面上百对因为他是说之前加的呀，他嗯，他说他之前呢，也接收过这个互联网，可对吧嗯嗯，还是说他想听一下这个是今个，您看什么时候方便，让孩子家安排，让他是记一下呢？可以啊，现在看嗯，就看主体今天晚上可能不行，那您看明天或者后天什么时候可以呢请问,0
他说明天回去，在旁边是吗，那我直接跟这个孩子具体时间行吧，明白先生行好，可以喂，你好激动，请在咱们这个，如果是天的话，您想放在什么时候，事情呢？,0
嗯，您天的,0
嗯明天早上是吗？那他明天下午可以吗，明天早上的话，时间可能稍微有一点紧啊，有可能安排不出来老师，他明天下午可以吗？,0
015点，,0
你，你是几点方便的,0
嗯登录,0
明天不上课吗？,0
订单号,0
你上课的老师，这边帮您安排在明天，我看一下明天下午的话3.5点，您看可以么？,0
3点5.4哎,0
对可以嘛,0
明天下午3到5点，咱们这个时间的内容的话，听这个作文余额，那这个作文和写作好吗？,0
那您这边，您喜欢什么样的老师呢？,0
嗯，随便了,0
呃，请问先生表示,0
你都可以吧,0
都可以账号就是吧目前是作文写的不太好，是吗？,0
行，那这边上就说帮您安排作文和阅读的一些视频课好吗？,0
然后咱,0
这边上课的话，需要你在电脑上面下载一个客户端，这个客户端你会下载吗？,0
嗯是嗯，那个啊，那个软件下载到那个电脑,0
对对对对，但是对对对，需要,0
我那个软件,0
把证件装在这个电脑上面，信息这个平板上个人笔记本还是台试的电脑是平板电脑吗还是笔记本电脑,0
嗯喱版,0
那笔记本电脑，这个卖有没有呢，或者说I P啊，因为咱们这边是双向的语音互动,0
嗯啊，是直接那个呃，从一没有,0
呃，怎么说？,0
就是，他可以，如果说话，后面可以直接接直接啊店铺的,0
啊，我直接接收是吧，我这个的话是这边知道，但是咱们为了保证效果，最好准备一个爱妻好吧,0
嗯，我看一下可不可以，那个,0
行行行可以的，然后写那行，那这边的话，大概事情的东西都跟你确定好，然后那您把您电话给你爸爸在给你爸爸在沟通一下其他的事情，好吧嗯，现在还,0
等一下,0
哎行好哎嗯嗯好着急喂喂，你好，请麻烦双娇，哎，你好,0
我刚刚呢也。,0
把跟孩子呢，把这个资金的时间设定的内容，这一块的都确定下来了好吗？行吧行,0
后他这,0
教科书是人教版的吗？哦是人家版的吗？,0
我不知道,0
不知不太清楚,0
现在不能考试,0
湖南是吧，您问他一下嘛，这一块，因为它是在两个地方是吗，5这个的话，广东和湖南那边的，他应该是人教版的，我不是太清楚，问他一下吧,0
和湖南是湘教版的,0
湘教版，那您这边，如果考的话，考那边的呢,0
好像要管的,0
商家版的信号的，可以啊,0
呃呃，这个烤箱夹板的时候，老是可飞，就是呃，给我连接一些就是商家版的客服，不会，我没有学过,0
多讲一点，香蕉板的课程是吗，还是？,0
对中长期三方的沟通，因为商家版我没有没有收到，上次目前3个的45的记录给,0
钱嗯，那行可以，那老是要提前跟您说一下，如果给您讲的话，有可能讲到哪一点，如果可能你听的不是太懂啊，好吧，那这边如果第一，这个听不懂，那咱们以后慢慢学行吧,0
帮忙可以,0
信号可以，然后打电话给你爸爸吗？,0
嗯他现在在接电话，你等一下,0
行好的，没关系，没关系的香皂版的内容，你先通,0
这款我,0
哎，觉得事情要不？,0
广东的人家转嗯，可能突然那个换一下贵删掉版,0
别人不包邮箱，赶紧面开通，哎鞋盒上二手的，我这样子，是那笔单子，商家，嗯嗯嗯,0
商家版的是吗？,0
哎，那孩子嗯，自己的啊，你们修改的,0
这样子是吗嗯写没关系啊，这边跟那个售后老是说一下，让他们第一节课的话，就先给您讲商家版课上的内容好吧对对对，然后,0
还有什么其他的一些要求吗，关于老是这一块，或者说咱们上课内容这一块儿,0
嗯，上课内容就是想一些扣我人工上，把你可以呃，有没有些商家的今天回问题哎，商家把,0
资料是吧,0
行好，你这边有QQ，或者微信吗？,0
有方便，平时用qq多一点微信多一点,0
那个qq二两个都同时有11个,0
这几天，家里微信吧，你这个手机号是你微信号吗？,0
嗯，就可以啊，是,0
那倒是先加你一下吗，然后在这个微信上教你怎么下载咱们这个客户端，直接应该会下载吗？看一下啊，看向你上微信041228是你这个微信名吗？,0
嗯，行好，那是家里下稍后同意了，是一下好吗，然后把这边电话接完了吗？嗯，我看一下,0
hello等一下,0
行好，那这边跟你说一下吧，就是说这个费用，这一块啊，嗯，这个的话，女士，您要不上，要不要知道的是我跟你爸爸说啊，跟您说的,0
你，你看一下跟我说,1
应该你说，嗯，那咱们这边后续如果上课的哈，那么这边对应的收费小鞋，咱们一些个是45分钟，是113元钱好吗，这个,1
话，那这个,1
对一分一个45分钟的话是，113元钱，要给你爸爸商量沟通商量一下行吧,1
嗯，不是说是一起可以吧,1
哦，是尽快的话是免费的但是，后续的各种的话，需要交费了。,1
嗯，我先心的，然后那个,1
前天结束之后再说，是吧,1
哦，就是八八这边呢，把这个电话接完了，你要记得跟你把这个费用尽快给你爸爸说一下，因为这一块的话可以还需要您办法给你交了行吧,1
行行行好，那稍后咱们在这个微信上面联系好吗？啊行好，那现在进嗯,0
呃，喂，你好,0
喂，你好，请问是小夜同学家长吗？,0
呃本人,0
啊，本人是吧啊，您好，我这边是讲我，我这边是贾每一个月客人顾问就是我看到的，呃，您有在咱们优惠结缀的数学视频课，对吧,0
啊，对对，那这个电话，目的呢，就是了解一下，你现在的一个就是数学的学习情况，以及那个影响那个什么时候给您安排解释，并可,0
这是怎么回事呢？,0
嗯，资金的话是通过电脑或者平板电脑嘛，装上我们一个客户端在我们官网上可以下载的到上之后呢，那个登录进去那手机上设备之后，就可以上课。,0
哦，就是利用电脑或者是手机电,0
平板啊，对,0
等待也,0
哎，都可以的没问题,0
嗯嗯那行吗,0
手机是呃技术上来讲是可以上的，但是不建议用手机上，如果有电脑的话，就用电脑上,0
对因为屏幕的啊，什么大一点会看到收入一点,0
嗯，那好吧那怎么安排的？,0
嗯嗯，这边那个试听的话，你希望大概呃，就是你现在一个作息时间是什么样子嗯，大概什么时候可以可以有时间听,0
呃，一般的是星期六日2000,0
6日两天，都是放假了，是吧？,0
嗯，那咱们就周末食品，然后完了这个视频之前，需要那个先调试一下，嗯，就是我这边先给您啊调试一下那个设备能不能正常上课，如果能的话咱们就啊，可以可以开始约克比如说您想周六十天的话，咱们周五之前就需要调整好。清楚,0
95那就可以周六吗？你那个96,0
60天，呃，比如说你今天晚上，如果待会有空的话，可以先给你调试一下,0
今天晚上,0
啊，有没有办法？嗯，明天晚上是吧,0
哦，就是大概就是6点钟左右的时候吧,0
明天晚上6点钟左右是吧,0
可以的，嗯那嗯，这边的话，您说，对可给你吧，爸爸妈妈有商量过吗，是他们知道么？,0
咱们自己照的很高兴,0
嗯，不知道,0
哦，对您这个需要先帮忙的商量的嗯，对，您可以先试听检测啊，对吧，那肯定要关注下，因为您在家上课的话，帮忙总总归是要知道的，对吧嗯，那到时候是零刻的啊，你用什么设备呢？手机电脑是吗？,0
可能可能是手机的,0
为什么用手机啊，有电脑干嘛不用了,0
不会我的电脑是在找哦，那边啊，有不，我不是和他们住在一起的,0
啊就是爱上个的话，就是对最最好是用电脑手机屏幕太小了，因为还要看到老式的头像，他那个站的评的话就很小了。,0
嗯，那我想想把,0
行，那您可以呃，在我一个微信，然后你这边准备好了，可以用电脑上课的话，您可以通知我给您安排及调试，可,0
好吧嗯,0
嗯，这边用微信吗，先生,0
有用的,0
有，有是吧啊，然后再问一下，就是我得基本了解一下，你现在一个学习情况，就是你现在用的教材版本是什么版本，哪个省市的,0
是看一下哈,0
人教版吗？,0
呃，就是那个呃，全国中小学生11百教材整经营的是的啊您呃，再给您交易是吧，是,0
对对应该是人的吧，你们是广东吗，还是广西？,0
广东是辛苦，您好，请稍等啊嗯，然后就是你现在的一个学生学学数学那个考多少分啊，就是你自己感觉你方便，比较薄弱呢,0
就是比就是技术比较不其它的还好嗯,0
哦嗯，能考考试的话，平常那个好多少啊,0
呃，4743下载一次这样子的，10分钟,0
嗯一，120分吗，满分,0
那其他客户呢？,0
1客户的是一笔的咯,0
因为比较好是吧,0
买家下,0
1比较差呀哦，那域名考多少啊,0
你也就是七分95,0
哦，那呃，总分那个能够考多少分的,0
现在现在我是属于文科的总主动手刚中高啊哦对,0
哦，我这边看到是猪啊嗯，总分能够到分,0
总分应该是3006748,0
360，370的样子,0
嗯，广东这边好像那个呃二本的分数线应该是在400、400多一点吧，对不对？,0
嗯，那这个分数线就是还需要再提高一下，才能上二本线对吧,0
嗯，行那我大概了解了一下你的成绩，就是后面的话，还需要跟您家的啊，稍等一下，然后这个设备的话，就再确认一下，能够用电脑上课，咱们是用电脑上课啊，如果实在不行的话，那可以用手机也是拼音，这个好吧,0
嗯，对，那我稍后添加一下你的微信，然后您有问题的话，可以再继续跟我沟通好吧,0
嗯好的,0
就是这手机号，就是微信号对吧,0
不是一个不是先生，是一个号码,0
系统的不同不同,0
不同的是吧，那您就加我了，我把我的联系方式发给你了,0
你加我好了，行那嗯，那待会儿就微信沟通，也可以好吧嗯嗯，好，那再见啊。,0
拜拜拜拜嗯,0
为您喂，哎，你好，请，问是交易费，退，这两毛3C,0
哎，你好，我是咱们的,0
呃，因为看到您这边,0
还是之前咨询的是小学五年级的，有人课程，您还记得吗？哎我,0
知道昨天你们联系,0
哦哦对，就是您联系过的,0
想问一下，您这,0
打算什么时候给孩子排课呢？哎哎哎嗯,0
估计是周末，这个周末有事儿我我咨询我，我好小孩商量了一下嗯为什么愿意接受？,0
是还是,0
因为他这种可长对吧嗯，差下他想玩儿吗？啊,0
还是说,0
嗯，不客气啊，一句话就不想补那个嗯,0
但是，妈妈这个程序,0
1啊，你看，如果不符的话，又不行，对不对，您像之前讲的阅读理解，对吧，其实还是说积分空间挺大的，对不对，像您说的，嗯好很多次都扣的位置理解上面对吧嗯,0
那，那您要不？,0
这边不给他知道是那,0
啊，这样就O K，那自己，我昨天五点多，已经登,0
呃，比较到位了，哎,0
嗯先生还把公司做好了,0
好，我们回去联系好吗，嗯，好的，好的行，那这样吧，这么晚,0
然后信号,0
还是聊天还是聊？,0
如果确定下来的,0
给我说，我给您提前台客好吧，就是如果,0
你一天才,0
的话就七六跟我讲一下就好了，行好好好嘞，好嘞，行，那您这边急用的话，也就说一下有问题，直接找我好的，好的好谢谢诶，好再见啊，再见拜拜，嗯,0
喂喂啊喂，您好，请问是陈轶新同学，的家长吗？,0
啊，我是陈清一下,0
好哦，诚信一次不好意思，听妈妈，我这边现在说错了，就是我啊，对我这边是讲了一个亿的教务老师，我现在要登嗯对对对，这边看看啊，你好你好这边就是看您的孩子预约累劫小学六年级数学的一个T X对吧,0
还在我支付宝上啊，午,0
问一下，你们这个呃售后的话，呃，一定要在台式电脑上写分期的电脑，上面上还是iPad上面也可以我群,0
呃F I pad也可以，不过就是说，那屏幕大点的孩子，效果有这个眼镜也更好吗，对吧,0
啊，因为因为嗯，现在是家里面那个台式电脑，没有装，只有爱派的，所以我想问一下，人说按按他的能够上的话，就会看到,0
来能能iPad可以的什么吗？,0
哦，那如果是一定要台式电脑，你说对孩子好一点的话也行，但是可能要新这个，你才客的话，可能给再给你交了，你先说吧,0
啊，好的就是说我们这边就是说，呃，那屏幕大点肯定对孩子演技好点嘛，就是说对吧，而且这个效果屏幕大点，孩子看字啊，就点击肯定更方便一点，那这边的话就是说，嗯，还是电脑呃笔记本哎怕的呃平板电脑就是说都可以呃，还能这边的一个小升初的一个程情况吧对吧手机,0
你这样子的嗯嗯嗯，对,0
啊，对对对，呃还是目前一个信息状况，怎么样的，携程给这个,0
嗯，怎么说呢，呃，数据最快的话,0
比较有弧度,0
其实平时的最完成量，还是不错，但是每次到考试,0
就不行哦，其实的话就是前台可以，但是他考试可能就呃，感觉的话还是是嗯，对水平线,0
他有点卡出去，然后就感觉好像嗯，我也问题，我现在也刷不出他的重点在哪里，反正就是他是有点怕出去，但是在自己家里面坐的时候，可呃，那个回家睡的，质量都还是可以的,0
呃，就是孩子，其实数学成绩不错，但遇到考试的时候，可能就考的相对来说感觉分数不是您自己满意拖鞋对吧,0
然后你想要对对这张四千里面，你说不会的题目有到有，有个一到两期，那是正常的正常的，但是它他考试好像经常查分这方面不太行，那么其他的大多数的实物都是在于自己的那个有些是计算错误啊游戏棋木看得不仔细啊，路看一些字啊，这样子导致这个题目不是不会做，但是就问题就不能转分,0
呃，孩子就是说平常在家多说这些都会做，但是是说要考试可能就是说自己可能也比较简单，还是压力大，遇到这些题目不会做了，还是说还是平时在家表现一直可以，但是呃是这一知识点没掌握了这种情况了,0
啊，我觉得可能有几种呃，可能都有，就是它不书写，因为每次考试都容易考的掌握的不好，考的不好，他自己自信心，肯定也是不太怎么办完了就点说自己家里做作业的时候，是没有这种压力的，反正他就是做什么就做题目，可能考试的时候心里负担更多，更多一点有虚拟，可以哎呦我，它说好的不好了，这种或者说我我很想把卡号这种负担是想可能有的，然后再做题目的时候，可能就没有那么在家里做评论存,0
然后是这个新单号，嗯，对对，然后还有那个说，嗯，就是就是等级有的时候经常会呃，就会出现问题考虑的不周到，左数写，而且现在听不听得上，也有，有就关注的问题，不是一个两个可能好几个出现这个问题，他漏掉一个的事情。,0
做人做错了嗯，还是有点粗心大意，然后题目分析不到位，对吧,0
嗯，有一点有一点,0
嗯，对对对，就是说，漏漏掉了一些条件，吗，省提单仔细吗，对吧,0
对，然后计算计算的，也经常会有错误。就是这种的产品，所以它这个考试分数肯定是涨,0
您是这个呃，点击上来就只就就不行了，您说是您仔细一点的，那你在该家的关系呢，找到顶多就是不懂的钱，也没有办法。现在不知,0
相对来说不是小问题，不过积累多了，那肯定也是对吧，听的大问题，叫一个妈妈解决，嗯，主要我感觉孩子这个心态遇到考试，可能就比较紧张啊，就不像平时填策划中做题的状态嘛，对吧,0
对对对,0
说，这边比较重要，后期的话慢慢点，我们和孩子调整一下这个办法，还是调整一下这个心态吧，电厂面的考试这件事情嘛，毕竟以后考试可能会多久？,1
我想问一下，呃您，你们那个这个收费是怎么样收的，如果是比如说进,1
老师的话那收费，我们这边是这边，也跟您说下不我本来就是说先聊聊还是一个实际情况，再呃，后面说这个事情，呃，还是不行，小学六年级对吧,1
马上要小升初吗，过两个月，那小姐说，小学的这个价格的话，我们这边是差不多90到100，一笔可一个，呃45分钟一直扣了消息，他初中以后都是呃一个小时一节课，而且初中的价格相对来说就是说肯定会比小学高点嘛，对吧，那我们这边呢是这样说是按一个课时包就类似一个套餐，像我们电话电话卡不都是多少88多少一百多一个套餐，这个意思嘛对吧那我就是,1
那就是那，如果你们定，比如说你们要的，你们那个客服的话是怎么样的地方呢，比如说你们说是你们出来啊，比如说即刻而实际可多少钱,1
好的，就我，我在打，这我这准备说呃，比如说120克，就是说首先，我们这边是一个全可不诶呀，不单单孩子现在数据问题，那可能其他的客服也有一个提升的空间，对吧,1
呃那，那就是说，先解决数学问题吗，都是一个问题，一个问题来续渐进的过程，要有一个安排嘛，对吧，不能眉毛胡子一把抓,0
嗯意思,0
打个比方说百二十几课，那孩子的这个可能，这两个月马上要上初中，这两个月上上了可能是三四十几个吧，剩下的80点可就说孩子，他初中接着上，而且连，现在就是说用的是小写的价格啊，初中之后一起可那都是呃，130左右就扣130140左右，一直肯定现在就是说买的话，就是说，根据还是这个情况对吧价格优惠1点，就这个意思，而且是一个泉客不需这个了明白吗，陈妈妈,0
啊，您的意思就是说，你们这里就是买呃，就是客服的话，就是，100二十几克，呃，不开始就是开始售的是吧,0
嗯，不客气，有更低的，但是根据孩子的情况了，因为现还是提示助，学那一百大概扣多少分呐，什么吗？,0
现在只有8分左右哎,0
那80分左右，小学那小升初的话，对，还这个要求，您感觉还是要达到多少分呢？,0
我觉得数学呗是90分钟。,0
有吧啊，对对对，有10分钟或感觉，其实小时因为您也都知道嘛，是不管针对各科来说，都是一个会以后上初中高中打基础嘛，对吧，那小学的淘点上初中高中都会相对来说更清楚一点不会那么吃力吗对吧,0
嗯对呀,0
嗯，对对，所以说现在的话，那肯定是要和你这个时间，还有我们是根据还是时间安排的嘛，对吧，但是还是有空的时间，我们这边直接拍了20万，一天比如说还是今天感觉自己状态不错，那注意力页写的这个状态，注意非常集中，那孩子可以一次性在上面即可上班的，可都是可以的一个小时两个小时那点击今天可能就是说比较累，那就安排一节课，然后今天上现在这个可因为我们是通过电脑这个客户端就是说平板电脑ipad一个意思我这边说的那当时今天上课，今天给孩子讲的这些数据，可对吧，因为有录像我们这边是自动录像的客户端入相的上课的内容孩子老师的还是讲课的内容对吧，今天提的这个数据可给他分析这道数学题怎么做等等支持便他今天听得明天看看录像，回放一下，进行一个复习，巩固对吧，非常方便，每一家都会自动录制下来那长几块，就一个效果您，您就能看到吗，对吧,0
嗯，那这样子好了，反正是听课先安排，让我们听一节课，让孩子感受一下，我也听他的意思。,0
好不好啊，对对对对对就是说您当时的话，和孩子一起天天大家帮忙参考的两队，帮一个S要要负责吗，嗯呃，就是,0
是先先了解一下，你们那个讲课的过程，或者说还还是对您讲课，那个吸收动,0
到底有多少，嗯,0
你看一下他的那个，他觉得这个老是对他的这个手机是新的，这个类的有,0
也很多两个月就是五月。,0
那个派奖吧，呃呃,0
呃嗯对对对对，可以可以对对对,0
诶，那对那,0
有是不是一个状态？那不是在我这边还还了解，下这个情况啊，什么吗在,0
嗯，是的，您说，您说,0
还是目前41百分考80分左右嘛，对吧,0
嗯，那这边的话，就是说我得换个家下了，0微信里边还是已经做过的事件，信息，拍过来，那他平时的一些题目，也会拍过了，我这边提供分析下孩子哪些知识点没掌握好，或者哪一种类型的衣服对吧，他遇到不会做这样一个针对性的讲解，嗯，然后的话就说孩子平时是住家还是住学校了,0
啊，是家里的,0
嗯顾家里啊，还是每天晚上几点回家了,0
它放去，就回来啦。,0
几点放学了一般,0
点点4点15分到4点20分左右放学,0
下午4点多，对吧,0
那现在还是商家之后，就是说，平时学校作业多吗？,0
嗯，也要看的他们学校的作业也还算可以吧，不多也不少呀,0
呃，那如果孩子平时要做过，说一般，会写到晚上几点呢，做完,0
我们是这样子的，自己，自己基本上可以做到，嗯，取消你布置的作业的8点点点可以做好，然后其他剩余的时间，我们都是要么培训班的作业，要不就自己家里给注册的，所以说基本上,0
哦哦，现在孩子也也改，还是报了培训班是吧,0
呃，孩子的培训班的话，一般是在哪啊，给个时间让呃,0
我，我都是安排的周末的,0
呃，都是他的周末，呃，还是周六周天的哦哦，还是周六周天都有培训班吗？,0
都是都有啊周四晚上啊，呃，开启了现在孩子国联鞋的东西，昨晚压力就办呢,0
对不对呃那也时间的确比较的一般的话，如果当时还在联系，基本要到周末或者说平常周一到周五工作日的晚上8点半以后吧，应该对吧,0
啊，可以的可以的，这个可以安排的，就是我星期五星期六星期天最好不要因为那三天晚上全部,0
不行呗,0
嗯，我们这边是一般星期四晚上可以的,0
哦哦，对我这边就是说大概说一下，也是真的，孩子的时间情况了解一下嘛，对吧，呃，我们这边也不单单说，晚上白天的话，还是如果有时间也都是可以的，因为我们这边老师的是前天到的。,0
哦，那你销售那也白色，也只有双休,0
呃嗯，577啊我没听清什么吗？啊，对对对，我这边啊，我听到啊，我现在就是说，我这边也是跟您说一下，我们这边确定好，我们这边都随便就，反正时间不要，就是说非常方便，对吧，还是说像我刚刚说的呢，然后就是说，呃还是除了数据乘积呃100分考80分左右，它的余额它译成怎么样了,0
呃，语文的话，基本上90分左右。啊，那非常正常发挥，都是90分以上的,0
啊，那一月份是很不错的，就记处,0
你好72，只要只要是正常发货呀，有的是偶尔灰猴儿会需需走一下，但是基本上是九十的意,0
嗯呃，有那种需要拨通在积分商城的啊嗯，那有也还有一个五六分的一个提醒空间吧，那设置的18分，对吧，英语的话也需要根据还这个情况，他具体这个感觉孩子基础配套，他平时的话几分可能有点细节作文扣几分吗等等对吧嗯嗯呃数据的话，那首先肯定是必要的吗，目前提升空间最大嘛，对吧，而且萝莉的片立刻都是一种了，今天四位非常强的许可了，只要支持电脑，我到位的方法技巧，学到了这些东西，这都是提高非常明显会呃余额的话我估计还是得写作扣几分夜读扣扣几分嘛就变成90分左右了嘛，对吧，就是都是这样，我也方法一条写作的话也有这个要突出亮点这个后面在说目前先给技术解码呢，嗯，因为这边都给您，说嗯，您说嗯,0
呃，不是我说你要不我们先查到这里，我这电话也外面电话不记得的好不好啊，好啊不是我有电话打进来，我要接一下应该多少钱，什么，那个微信号给我，然后家里回去的时候，我把给他拍的作业的那个药嘛，太给你，然后再给我们听一下那个上课的时间好吧,0
啊，对对对，那我这边的话，您这边方便记一下我的微信吗？,0
可不可以发个短信给我，我不一定要,0
是多少是这个手手机号码，我直接家里吗？,0
我不是的我，我不是的。,0
啊，那我这边拿着,0
可以这样子,0
来啊，对不对，您可以说想,0
嗯，对X04,0
啊，我知道了你X小写大写了,0
嗯，小小写的好像是，然后他那个有没有x好像没有这个，04，然后是M I N林，就是你觉得你的那个拼音,0
对您听的见你别的名字，明天的明的这个拼音,0
啊，敏捷的敏,0
的拼音L I N,0
M I M还有吗？,0
没有了吧，应该是,0
啊啊啊，我怎么搜下，看是不是嗯，然后我,0
那我这个也不确定啊，我怎么说我记不清了，我拿去换,0
什么事啊，我看一个081没有啊，我，我给因为我在我这边操作短信，发个短信把我的微信号发给你,0
嗯，好的，好的好的，那我现在先有事情，那个站电话也打了好几个，过来。,0
好行行行，那这样吧，我给您发个短信,0
哎哎哎哎哎好,0
嗯哼嗯,0
嗯，再见啊,0
嗯，好再见,0
喂喂你好喂哎，喂，你好,0
啊，就请问，您这边是这雨欣同学,0
什么啊是的,0
啊，你好，我这边是找每一个一点交了10是之前您这边是有在我们，咱们这边约了一个时间，可,0
那还有还有一,0
好吧啊，不用了他不需要了，嗯，谢谢哦哦,0
哦，没事没关系，那您后面如果有需要的话，我们再联系,0
啊，那好再见，嗯，再见,0
啊嗯喂嗯喂喂，请问是王晨宇同学的家长吗？错了为,0
喂你好喂,0
你好，请问一下是肖泽阳同学的家长吗？,0
你好，我是掌门一对一的课程顾问，我这边到您约了我们初二数学的课程,0
是已经在物流的是吧，那个手机的,0
哦，上学意思那现在还需要吗？,0
现在不需要了,0
不需要的是吧，好的好的抱歉小姐，你好意思,0
喂哎喂，你好，您这边是嗯，杨梅的家长对吧,0
我哎你,0
他们一直一个上来4，因为这个官网上有看到理由的信息，这还是申请了一双鞋扣了，您测试是关于周一的数学课儿是吧嗯先生这边打电话过来，问一下，还是这边就是在学习中遇到什么困难了呀,0
嗯，我们现在已经找到老去啦，你现在前两天交嘛哦,0
那孩子现在生意肯定提上去了吗？啊好,0
嗯，那可以的嗯嗯，好好拜拜,0
